user_id,course_id,lesson_id,activity_status,activity_date
USER01021,CU030,LES00870,STARTED,2025-10-05 04:56:02.663251
USER01888,CU028,LES00328,COMPLETED,2025-10-14 04:56:02.663255
USER00880,CU005,LES00845,COMPLETED,2025-12-23 04:56:02.663259
USER01428,CU006,LES00006,STARTED,2025-10-05 04:56:02.663263
USER00092,CU008,LES00908,STARTED,2025-10-17 04:56:02.663267
USER00641,CU011,LES00491,STARTED,2025-07-13 04:56:02.663271
USER01298,CU026,LES00566,COMPLETED,2025-11-24 04:56:02.663274
USER01328,CU060,LES00840,STARTED,2025-11-16 04:56:02.663278
USER00879,CU012,LES00732,STARTED,2025-10-15 04:56:02.663282
USER00937,CU051,LES00111,COMPLETED,2026-01-27 04:56:02.663285
USER00967,CU054,LES00834,COMPLETED,2025-05-18 04:56:02.663289
USER01034,CU015,LES00795,COMPLETED,2025-06-28 04:56:02.663293
USER01967,CU009,LES00489,COMPLETED,2025-11-13 04:56:02.663297
USER01768,CU041,LES00341,STARTED,2025-08-26 04:56:02.663301
USER01198,CU053,LES00533,COMPLETED,2025-09-30 04:56:02.663304
USER00829,CU035,LES00455,STARTED,2026-01-24 04:56:02.663308
USER00356,CU012,LES00732,COMPLETED,2025-07-20 04:56:02.663311
USER01733,CU022,LES00982,COMPLETED,2025-09-24 04:56:02.663315
USER01557,CU010,LES00010,STARTED,2025-11-21 04:56:02.663319
USER00937,CU044,LES00164,STARTED,2025-06-11 04:56:02.663322
USER00751,CU023,LES00203,STARTED,2025-07-21 04:56:02.663326
USER00708,CU023,LES00863,STARTED,2025-10-13 04:56:02.663330
USER00614,CU027,LES00147,COMPLETED,2025-11-23 04:56:02.663333
USER00867,CU058,LES00238,COMPLETED,2025-07-07 04:56:02.663337
USER01053,CU056,LES00836,STARTED,2025-09-27 04:56:02.663341
USER01545,CU051,LES00891,STARTED,2025-07-09 04:56:02.663345
USER00167,CU033,LES00933,COMPLETED,2025-09-06 04:56:02.663349
USER00301,CU039,LES00039,STARTED,2025-08-31 04:56:02.663353
USER01631,CU013,LES00433,COMPLETED,2026-01-27 04:56:02.663357
USER00195,CU050,LES00470,STARTED,2026-01-15 04:56:02.663360
USER00819,CU039,LES00939,STARTED,2025-10-04 04:56:02.663365
USER01738,CU010,LES00130,COMPLETED,2025-09-01 04:56:02.663368
USER01987,CU052,LES00652,COMPLETED,2025-12-13 04:56:02.663372
USER01121,CU046,LES00166,COMPLETED,2025-10-30 04:56:02.663376
USER00198,CU008,LES00008,COMPLETED,2025-11-11 04:56:02.663380
USER01075,CU042,LES00822,COMPLETED,2025-05-16 04:56:02.663384
USER00941,CU036,LES00576,COMPLETED,2025-05-31 04:56:02.663388
USER00059,CU029,LES00809,STARTED,2025-09-08 04:56:02.663391
USER00021,CU019,LES00559,STARTED,2025-09-05 04:56:02.663395
USER01987,CU021,LES00441,STARTED,2025-08-13 04:56:02.663398
USER01923,CU056,LES00296,COMPLETED,2025-08-23 04:56:02.663402
USER01462,CU060,LES00960,COMPLETED,2026-01-20 04:56:02.663405
USER00070,CU031,LES00931,STARTED,2025-10-07 04:56:02.663408
USER00933,CU020,LES00380,STARTED,2025-04-29 04:56:02.663412
USER00815,CU019,LES00559,COMPLETED,2026-01-19 04:56:02.663416
USER00756,CU044,LES00764,COMPLETED,2025-10-18 04:56:02.663420
USER01489,CU043,LES00103,COMPLETED,2025-11-11 04:56:02.663424
USER00282,CU011,LES00371,COMPLETED,2025-11-29 04:56:02.663427
USER00669,CU058,LES00358,STARTED,2025-09-09 04:56:02.663431
USER00476,CU007,LES00967,COMPLETED,2025-05-19 04:56:02.663434
USER01204,CU032,LES00032,STARTED,2025-05-06 04:56:02.663438
USER00185,CU029,LES00869,COMPLETED,2025-06-02 04:56:02.663442
USER00943,CU026,LES00086,STARTED,2026-01-13 04:56:02.663446
USER00884,CU020,LES00020,COMPLETED,2025-09-09 04:56:02.663449
USER01842,CU008,LES00128,STARTED,2025-10-07 04:56:02.663453
USER01624,CU036,LES00696,STARTED,2025-04-23 04:56:02.663457
USER00803,CU012,LES00012,COMPLETED,2025-12-12 04:56:02.663461
USER00038,CU031,LES00091,STARTED,2025-10-02 04:56:02.663465
USER00626,CU039,LES00819,COMPLETED,2025-11-13 04:56:02.663469
USER01132,CU055,LES00415,STARTED,2025-09-08 04:56:02.663473
USER01968,CU034,LES00034,COMPLETED,2026-01-26 04:56:02.663477
USER01323,CU043,LES00283,STARTED,2025-04-20 04:56:02.663482
USER01349,CU017,LES00257,COMPLETED,2025-09-22 04:56:02.663486
USER01763,CU052,LES00952,STARTED,2025-09-24 04:56:02.663490
USER00737,CU054,LES00594,COMPLETED,2026-01-23 04:56:02.663493
USER01783,CU042,LES01002,COMPLETED,2025-05-07 04:56:02.663498
USER01066,CU042,LES00522,COMPLETED,2025-10-28 04:56:02.663501
USER01050,CU053,LES00533,STARTED,2025-10-22 04:56:02.663505
USER01851,CU036,LES00516,COMPLETED,2025-11-18 04:56:02.663509
USER01173,CU015,LES01035,STARTED,2025-11-28 04:56:02.663512
USER00772,CU049,LES00349,COMPLETED,2025-09-21 04:56:02.663516
USER00989,CU021,LES00141,STARTED,2025-10-25 04:56:02.663520
USER01698,CU021,LES00981,COMPLETED,2026-01-29 04:56:02.663524
USER00410,CU004,LES00484,COMPLETED,2025-09-27 04:56:02.663529
USER01972,CU033,LES00753,STARTED,2025-05-26 04:56:02.663535
USER01791,CU002,LES00242,STARTED,2025-12-22 04:56:02.663540
USER00556,CU035,LES00095,COMPLETED,2025-10-10 04:56:02.663546
USER00962,CU034,LES00994,STARTED,2025-10-18 04:56:02.663551
USER01264,CU021,LES00861,STARTED,2025-06-06 04:56:02.663557
USER00604,CU026,LES00926,COMPLETED,2026-01-06 04:56:02.663562
USER01495,CU017,LES00437,STARTED,2025-12-12 04:56:02.663568
USER00125,CU042,LES00762,COMPLETED,2025-05-02 04:56:02.663573
USER01853,CU008,LES00368,COMPLETED,2025-12-25 04:56:02.663580
USER00428,CU034,LES00514,STARTED,2025-12-25 04:56:02.663591
USER01462,CU021,LES00861,STARTED,2025-06-08 04:56:02.663596
USER01493,CU011,LES00791,STARTED,2025-12-29 04:56:02.663601
USER00296,CU037,LES00037,STARTED,2025-12-22 04:56:02.663607
USER01471,CU043,LES01003,COMPLETED,2025-06-30 04:56:02.663612
USER01304,CU034,LES00454,STARTED,2025-09-09 04:56:02.663618
USER00938,CU012,LES00132,COMPLETED,2025-08-28 04:56:02.663624
USER00348,CU059,LES00779,COMPLETED,2025-05-03 04:56:02.663629
USER00558,CU005,LES00305,COMPLETED,2025-06-24 04:56:02.663635
USER01672,CU004,LES01024,COMPLETED,2025-07-02 04:56:02.663641
USER00897,CU039,LES00879,COMPLETED,2025-12-16 04:56:02.663647
USER01291,CU055,LES00835,STARTED,2025-06-03 04:56:02.663653
USER01751,CU009,LES00549,COMPLETED,2026-01-02 04:56:02.663658
USER01629,CU034,LES00874,COMPLETED,2025-10-30 04:56:02.663666
USER00501,CU008,LES00188,COMPLETED,2025-09-22 04:56:02.663673
USER00969,CU046,LES00886,STARTED,2025-07-23 04:56:02.663678
USER01142,CU012,LES00492,COMPLETED,2026-01-26 04:56:02.663685
USER00774,CU014,LES00134,COMPLETED,2025-09-27 04:56:02.663690
USER01688,CU058,LES00718,COMPLETED,2025-07-09 04:56:02.663695
USER00118,CU021,LES00681,STARTED,2025-12-07 04:56:02.663701
USER00267,CU036,LES00576,STARTED,2025-10-12 04:56:02.663708
USER00389,CU012,LES00192,STARTED,2025-05-01 04:56:02.663713
USER01797,CU028,LES00688,COMPLETED,2025-08-20 04:56:02.663719
USER00575,CU039,LES00579,COMPLETED,2025-11-10 04:56:02.663726
USER01822,CU056,LES00116,COMPLETED,2025-11-28 04:56:02.663731
USER01321,CU019,LES00859,COMPLETED,2025-09-03 04:56:02.663737
USER01039,CU023,LES00023,STARTED,2025-12-12 04:56:02.663743
USER01351,CU037,LES00337,STARTED,2025-06-08 04:56:02.663748
USER00306,CU009,LES00309,COMPLETED,2025-11-12 04:56:02.663754
USER01517,CU047,LES00707,STARTED,2025-09-25 04:56:02.663760
USER00275,CU029,LES00809,STARTED,2025-09-23 04:56:02.663765
USER01994,CU054,LES00894,COMPLETED,2025-05-29 04:56:02.663771
USER01397,CU003,LES00663,STARTED,2025-09-13 04:56:02.663777
USER01449,CU012,LES00192,COMPLETED,2025-08-30 04:56:02.663783
USER00571,CU021,LES00381,STARTED,2025-11-25 04:56:02.663788
USER00925,CU038,LES00458,COMPLETED,2025-06-03 04:56:02.663794
USER01024,CU022,LES00802,STARTED,2025-07-18 04:56:02.663800
USER01041,CU020,LES00740,STARTED,2025-09-30 04:56:02.663805
USER01230,CU025,LES00505,COMPLETED,2025-04-21 04:56:02.663811
USER01297,CU054,LES00954,COMPLETED,2025-05-07 04:56:02.663817
USER00270,CU018,LES00738,COMPLETED,2025-06-21 04:56:02.663822
USER01716,CU040,LES00580,STARTED,2025-12-25 04:56:02.663830
USER00525,CU021,LES00141,STARTED,2025-10-17 04:56:02.663836
USER00154,CU011,LES00971,COMPLETED,2025-06-04 04:56:02.663842
USER00283,CU041,LES00041,COMPLETED,2025-12-21 04:56:02.663847
USER01745,CU039,LES01059,COMPLETED,2025-07-06 04:56:02.663854
USER00928,CU036,LES00336,COMPLETED,2025-08-27 04:56:02.663859
USER00409,CU024,LES00624,COMPLETED,2025-12-08 04:56:02.663865
USER00870,CU040,LES00880,STARTED,2026-01-17 04:56:02.663871
USER00977,CU038,LES00638,COMPLETED,2025-05-26 04:56:02.663878
USER01646,CU047,LES00047,COMPLETED,2025-07-08 04:56:02.663884
USER00051,CU045,LES00525,COMPLETED,2025-12-14 04:56:02.663890
USER00446,CU032,LES00812,STARTED,2025-05-22 04:56:02.663895
USER00362,CU019,LES00799,COMPLETED,2025-11-28 04:56:02.663901
USER01604,CU026,LES00266,COMPLETED,2025-09-17 04:56:02.663907
USER00453,CU021,LES00261,STARTED,2025-07-21 04:56:02.663913
USER00674,CU012,LES00972,STARTED,2025-09-24 04:56:02.663919
USER01821,CU059,LES00779,COMPLETED,2025-11-16 04:56:02.663925
USER01543,CU028,LES00028,STARTED,2025-06-22 04:56:02.663930
USER00011,CU035,LES00695,COMPLETED,2025-12-27 04:56:02.663936
USER00115,CU020,LES00680,STARTED,2025-07-31 04:56:02.663942
USER01211,CU017,LES00857,COMPLETED,2025-07-27 04:56:02.663948
USER01880,CU058,LES00838,COMPLETED,2025-08-03 04:56:02.663954
USER00857,CU043,LES00823,COMPLETED,2025-09-05 04:56:02.663959
USER01656,CU040,LES00580,STARTED,2025-07-18 04:56:02.663965
USER01652,CU053,LES00713,COMPLETED,2025-07-17 04:56:02.663972
USER00919,CU012,LES00132,STARTED,2025-09-18 04:56:02.663978
USER01574,CU030,LES00270,STARTED,2025-10-05 04:56:02.663983
USER01315,CU029,LES00749,COMPLETED,2025-05-22 04:56:02.663989
USER00470,CU021,LES00201,STARTED,2025-08-03 04:56:02.663994
USER00235,CU019,LES00619,COMPLETED,2025-06-11 04:56:02.663998
USER01338,CU010,LES00310,COMPLETED,2025-05-13 04:56:02.664004
USER00004,CU048,LES00528,COMPLETED,2025-09-27 04:56:02.664007
USER01686,CU037,LES00697,STARTED,2025-07-09 04:56:02.664011
USER00556,CU046,LES00526,COMPLETED,2025-10-15 04:56:02.664019
USER01184,CU054,LES00234,STARTED,2025-09-07 04:56:02.664022
USER00060,CU017,LES00497,COMPLETED,2025-07-12 04:56:02.664027
USER01794,CU060,LES01080,STARTED,2025-12-02 04:56:02.664032
USER00303,CU002,LES00902,COMPLETED,2025-12-03 04:56:02.664038
USER00791,CU013,LES00433,STARTED,2025-05-21 04:56:02.664044
USER00367,CU025,LES00985,COMPLETED,2025-09-13 04:56:02.664050
USER01094,CU020,LES00260,STARTED,2025-09-13 04:56:02.664055
USER00960,CU010,LES01030,STARTED,2025-12-11 04:56:02.664060
USER01642,CU023,LES00623,COMPLETED,2026-01-05 04:56:02.664065
USER01736,CU057,LES00177,COMPLETED,2025-04-18 04:56:02.664071
USER00556,CU036,LES00936,STARTED,2026-01-22 04:56:02.664077
USER01389,CU038,LES00038,STARTED,2025-10-16 04:56:02.664083
USER01843,CU016,LES00256,STARTED,2026-01-19 04:56:02.664089
USER01065,CU016,LES00376,COMPLETED,2025-10-27 04:56:02.664095
USER01236,CU033,LES00093,STARTED,2025-09-23 04:56:02.664101
USER00502,CU007,LES00487,STARTED,2025-06-09 04:56:02.664106
USER01554,CU050,LES00470,COMPLETED,2025-06-28 04:56:02.664112
USER01968,CU022,LES00922,STARTED,2025-05-08 04:56:02.664118
USER01671,CU027,LES00387,COMPLETED,2025-10-29 04:56:02.664124
USER00319,CU001,LES00901,STARTED,2026-01-07 04:56:02.664129
USER00158,CU015,LES00915,COMPLETED,2025-11-08 04:56:02.664135
USER01520,CU029,LES00269,COMPLETED,2025-12-21 04:56:02.664141
USER00484,CU053,LES01013,COMPLETED,2025-08-27 04:56:02.664147
USER00904,CU054,LES00714,COMPLETED,2026-01-28 04:56:02.664152
USER01190,CU052,LES00172,STARTED,2025-07-26 04:56:02.664158
USER01006,CU012,LES00492,COMPLETED,2025-05-17 04:56:02.664164
USER01132,CU043,LES00523,STARTED,2025-07-21 04:56:02.664170
USER01984,CU002,LES00062,COMPLETED,2025-11-17 04:56:02.664178
USER01403,CU008,LES00308,STARTED,2025-12-24 04:56:02.664184
USER01117,CU049,LES00409,COMPLETED,2025-08-03 04:56:02.664192
USER00666,CU042,LES00762,STARTED,2025-11-02 04:56:02.664198
USER00575,CU006,LES00786,STARTED,2025-05-20 04:56:02.664205
USER00928,CU027,LES00567,STARTED,2025-04-24 04:56:02.664210
USER00796,CU014,LES00434,COMPLETED,2026-01-29 04:56:02.664216
USER01300,CU001,LES00001,STARTED,2025-06-12 04:56:02.664222
USER00990,CU021,LES00141,COMPLETED,2025-05-25 04:56:02.664227
USER01631,CU054,LES00594,STARTED,2025-05-15 04:56:02.664233
USER01794,CU009,LES00069,COMPLETED,2025-10-09 04:56:02.664239
USER00270,CU007,LES00367,COMPLETED,2025-04-14 04:56:02.664244
USER00523,CU059,LES00479,STARTED,2025-07-13 04:56:02.664250
USER01384,CU037,LES00037,COMPLETED,2025-06-28 04:56:02.664255
USER00856,CU005,LES01025,COMPLETED,2025-05-30 04:56:02.664262
USER00154,CU056,LES00356,STARTED,2025-05-25 04:56:02.664268
USER01902,CU009,LES00189,COMPLETED,2025-11-06 04:56:02.664274
USER00397,CU043,LES00223,STARTED,2025-09-13 04:56:02.664280
USER01940,CU045,LES00405,STARTED,2025-11-01 04:56:02.664286
USER01975,CU023,LES00143,STARTED,2025-08-31 04:56:02.664291
USER00436,CU014,LES00674,STARTED,2025-09-15 04:56:02.664297
USER01083,CU022,LES01042,COMPLETED,2026-01-08 04:56:02.664303
USER00868,CU022,LES00982,COMPLETED,2025-05-04 04:56:02.664308
USER01128,CU040,LES01060,COMPLETED,2025-04-12 04:56:02.664314
USER01563,CU052,LES00112,STARTED,2025-07-30 04:56:02.664320
USER01414,CU054,LES00114,COMPLETED,2025-08-16 04:56:02.664325
USER00117,CU001,LES00841,STARTED,2025-08-23 04:56:02.664332
USER01376,CU004,LES00904,STARTED,2025-08-29 04:56:02.664337
USER01624,CU008,LES00908,STARTED,2025-12-22 04:56:02.664343
USER01539,CU060,LES00240,COMPLETED,2025-04-28 04:56:02.664348
USER00029,CU030,LES00810,COMPLETED,2025-09-24 04:56:02.664354
USER01876,CU052,LES00052,STARTED,2025-07-28 04:56:02.664360
USER01404,CU033,LES00333,COMPLETED,2025-05-02 04:56:02.664366
USER00885,CU060,LES00300,COMPLETED,2025-05-10 04:56:02.664371
USER01115,CU036,LES00216,STARTED,2025-05-14 04:56:02.664378
USER00285,CU021,LES00141,COMPLETED,2025-12-24 04:56:02.664384
USER00651,CU020,LES00920,STARTED,2025-11-05 04:56:02.664389
USER01363,CU036,LES00396,STARTED,2026-01-23 04:56:02.664396
USER00480,CU016,LES00916,COMPLETED,2025-11-05 04:56:02.664401
USER01665,CU006,LES00186,STARTED,2025-08-02 04:56:02.664405
USER00214,CU045,LES00825,STARTED,2026-01-09 04:56:02.664408
USER01304,CU011,LES00671,STARTED,2025-07-22 04:56:02.664412
USER00266,CU050,LES01070,COMPLETED,2026-01-12 04:56:02.664416
USER01830,CU026,LES00626,STARTED,2025-07-06 04:56:02.664420
USER01768,CU060,LES00180,COMPLETED,2025-09-21 04:56:02.664424
USER01314,CU038,LES00518,COMPLETED,2025-12-27 04:56:02.664427
USER00691,CU050,LES00710,STARTED,2025-07-16 04:56:02.664432
USER01391,CU051,LES01071,COMPLETED,2025-11-17 04:56:02.664438
USER00786,CU049,LES00769,COMPLETED,2025-04-10 04:56:02.664443
USER01486,CU029,LES00569,COMPLETED,2025-05-14 04:56:02.664450
USER01778,CU014,LES00554,STARTED,2025-09-16 04:56:02.664456
USER01548,CU010,LES00430,COMPLETED,2025-07-27 04:56:02.664462
USER00535,CU049,LES00229,COMPLETED,2025-07-14 04:56:02.664467
USER01113,CU006,LES00186,COMPLETED,2025-12-29 04:56:02.664471
USER00348,CU023,LES00503,STARTED,2025-07-09 04:56:02.664475
USER00414,CU005,LES00245,STARTED,2025-05-06 04:56:02.664478
USER00048,CU020,LES00140,COMPLETED,2025-04-09 04:56:02.664482
USER01070,CU018,LES00138,STARTED,2025-09-28 04:56:02.664486
USER01845,CU037,LES00817,STARTED,2026-01-05 04:56:02.664490
USER00078,CU042,LES00882,COMPLETED,2025-10-20 04:56:02.664494
USER00137,CU033,LES00333,STARTED,2025-05-30 04:56:02.664498
USER00637,CU016,LES00616,COMPLETED,2026-01-06 04:56:02.664501
USER00852,CU034,LES00094,STARTED,2025-07-14 04:56:02.664505
USER01989,CU005,LES00005,COMPLETED,2025-11-25 04:56:02.664509
USER01910,CU035,LES00215,COMPLETED,2025-07-16 04:56:02.664513
USER01229,CU020,LES00200,COMPLETED,2025-11-18 04:56:02.664517
USER01430,CU025,LES00085,STARTED,2025-12-04 04:56:02.664521
USER00684,CU010,LES01030,STARTED,2025-12-19 04:56:02.664525
USER00779,CU043,LES00283,COMPLETED,2025-04-21 04:56:02.664530
USER00216,CU022,LES00382,STARTED,2025-09-10 04:56:02.664536
USER01048,CU041,LES00701,COMPLETED,2025-08-05 04:56:02.664543
USER00699,CU048,LES00228,STARTED,2025-11-12 04:56:02.664549
USER00980,CU027,LES00507,COMPLETED,2025-06-15 04:56:02.664554
USER00932,CU028,LES00748,STARTED,2025-11-27 04:56:02.664560
USER00994,CU011,LES00971,STARTED,2025-05-26 04:56:02.664565
USER00438,CU035,LES00395,STARTED,2025-06-25 04:56:02.664571
USER01219,CU043,LES00403,STARTED,2025-06-07 04:56:02.664577
USER01893,CU040,LES00040,COMPLETED,2025-07-30 04:56:02.664583
USER01903,CU040,LES00520,STARTED,2025-11-04 04:56:02.664589
USER00780,CU026,LES00206,COMPLETED,2025-11-25 04:56:02.664595
USER01115,CU004,LES00064,COMPLETED,2025-06-24 04:56:02.664601
USER01712,CU024,LES00984,STARTED,2025-04-14 04:56:02.664607
USER00500,CU052,LES00712,COMPLETED,2025-06-15 04:56:02.664613
USER00083,CU046,LES00166,COMPLETED,2025-08-16 04:56:02.664618
USER00633,CU026,LES00146,STARTED,2025-05-07 04:56:02.664624
USER00350,CU003,LES00243,STARTED,2025-05-22 04:56:02.664630
USER01224,CU034,LES00094,STARTED,2025-12-17 04:56:02.664636
USER00342,CU058,LES00778,COMPLETED,2025-08-04 04:56:02.664642
USER01110,CU023,LES00083,COMPLETED,2025-12-05 04:56:02.664648
USER00798,CU025,LES00325,COMPLETED,2025-04-11 04:56:02.664654
USER00468,CU058,LES00538,COMPLETED,2025-05-20 04:56:02.664660
USER00091,CU048,LES01008,STARTED,2025-04-22 04:56:02.664667
USER01371,CU032,LES00092,STARTED,2025-04-06 04:56:02.664672
USER00698,CU023,LES00083,STARTED,2025-11-30 04:56:02.664675
USER00310,CU021,LES00801,STARTED,2025-11-22 04:56:02.664679
USER01173,CU051,LES01011,STARTED,2025-08-27 04:56:02.664682
USER00498,CU033,LES01053,STARTED,2025-10-08 04:56:02.664686
USER00903,CU030,LES01050,COMPLETED,2025-04-16 04:56:02.664690
USER01263,CU052,LES01012,STARTED,2025-10-07 04:56:02.664694
USER01023,CU006,LES00006,STARTED,2025-08-27 04:56:02.664698
USER01954,CU056,LES00416,STARTED,2025-07-16 04:56:02.664703
USER00633,CU017,LES00977,STARTED,2026-01-27 04:56:02.664706
USER00482,CU001,LES00001,COMPLETED,2025-08-31 04:56:02.664711
USER01421,CU003,LES00063,COMPLETED,2025-05-15 04:56:02.664717
USER01360,CU044,LES01004,COMPLETED,2025-05-18 04:56:02.664724
USER00589,CU027,LES00687,COMPLETED,2025-07-18 04:56:02.664729
USER00881,CU016,LES00976,STARTED,2025-06-29 04:56:02.664735
USER00357,CU032,LES00332,COMPLETED,2026-01-16 04:56:02.664741
USER00299,CU059,LES00779,COMPLETED,2025-12-21 04:56:02.664747
USER00792,CU015,LES00015,STARTED,2025-12-15 04:56:02.664752
USER01865,CU006,LES00186,COMPLETED,2025-10-01 04:56:02.664774
USER01159,CU041,LES00221,COMPLETED,2025-07-20 04:56:02.664782
USER00346,CU003,LES00843,STARTED,2025-04-29 04:56:02.664789
USER01624,CU033,LES00813,COMPLETED,2025-04-11 04:56:02.664795
USER01575,CU042,LES00942,COMPLETED,2025-04-15 04:56:02.664802
USER01878,CU042,LES00702,STARTED,2025-12-20 04:56:02.664808
USER00348,CU013,LES01033,STARTED,2025-06-24 04:56:02.664821
USER01328,CU053,LES00173,STARTED,2025-05-03 04:56:02.664826
USER00376,CU051,LES00171,STARTED,2025-11-08 04:56:02.664832
USER00390,CU016,LES00976,COMPLETED,2026-01-01 04:56:02.664838
USER01401,CU021,LES00021,COMPLETED,2025-10-19 04:56:02.664843
USER01109,CU045,LES00585,STARTED,2025-10-08 04:56:02.664849
USER00279,CU002,LES00482,STARTED,2025-12-01 04:56:02.664855
USER00611,CU030,LES01050,COMPLETED,2025-08-17 04:56:02.664860
USER00440,CU014,LES00494,COMPLETED,2025-06-16 04:56:02.664866
USER00993,CU008,LES01028,STARTED,2025-08-25 04:56:02.664872
USER00056,CU033,LES00993,COMPLETED,2025-12-02 04:56:02.664877
USER01334,CU009,LES00969,COMPLETED,2025-11-04 04:56:02.664883
USER00659,CU029,LES00029,COMPLETED,2025-11-01 04:56:02.664889
USER01224,CU011,LES00611,STARTED,2025-11-15 04:56:02.664897
USER01773,CU059,LES01079,COMPLETED,2025-06-10 04:56:02.664902
USER01431,CU018,LES00138,STARTED,2025-06-18 04:56:02.664907
USER00905,CU039,LES00579,STARTED,2025-08-13 04:56:02.664910
USER00331,CU026,LES00146,COMPLETED,2025-07-24 04:56:02.664915
USER01440,CU060,LES00600,COMPLETED,2025-08-08 04:56:02.664920
USER01767,CU009,LES00129,STARTED,2025-10-11 04:56:02.664925
USER01155,CU051,LES00231,COMPLETED,2025-05-05 04:56:02.664932
USER00524,CU039,LES00819,COMPLETED,2025-05-18 04:56:02.664937
USER01620,CU056,LES00536,STARTED,2025-06-24 04:56:02.664943
USER00022,CU010,LES00370,STARTED,2025-08-09 04:56:02.664949
USER00044,CU019,LES00979,COMPLETED,2025-04-25 04:56:02.664955
USER01274,CU028,LES00568,STARTED,2025-07-22 04:56:02.664961
USER01926,CU020,LES00260,COMPLETED,2026-01-13 04:56:02.664967
USER00890,CU015,LES00975,COMPLETED,2025-04-12 04:56:02.664973
USER01180,CU046,LES00466,STARTED,2025-06-25 04:56:02.664980
USER00820,CU019,LES00139,STARTED,2025-09-23 04:56:02.664986
USER00063,CU019,LES01039,STARTED,2025-04-11 04:56:02.664991
USER00294,CU018,LES00378,STARTED,2025-10-24 04:56:02.664997
USER01382,CU035,LES00695,COMPLETED,2025-11-06 04:56:02.665003
USER00217,CU046,LES00646,COMPLETED,2025-09-12 04:56:02.665009
USER00308,CU040,LES00820,STARTED,2025-09-09 04:56:02.665014
USER00809,CU047,LES00527,STARTED,2025-08-27 04:56:02.665019
USER01952,CU035,LES01055,COMPLETED,2025-04-20 04:56:02.665025
USER00195,CU016,LES00316,STARTED,2025-11-02 04:56:02.665031
USER00713,CU040,LES00280,STARTED,2025-09-09 04:56:02.665037
USER01718,CU003,LES00603,COMPLETED,2025-05-13 04:56:02.665043
USER01138,CU055,LES00535,COMPLETED,2025-12-25 04:56:02.665049
USER00416,CU028,LES00088,STARTED,2025-11-20 04:56:02.665054
USER01359,CU046,LES00586,STARTED,2025-12-24 04:56:02.665060
USER01980,CU054,LES01074,COMPLETED,2025-08-01 04:56:02.665068
USER00243,CU035,LES00755,STARTED,2025-05-04 04:56:02.665074
USER00039,CU050,LES00110,STARTED,2025-06-17 04:56:02.665081
USER01687,CU006,LES00306,COMPLETED,2026-01-02 04:56:02.665087
USER00498,CU021,LES00861,STARTED,2026-01-02 04:56:02.665091
USER01400,CU001,LES00241,STARTED,2025-10-17 04:56:02.665094
USER00582,CU035,LES00395,COMPLETED,2025-12-01 04:56:02.665101
USER00088,CU058,LES00058,COMPLETED,2026-01-21 04:56:02.665105
USER00292,CU025,LES00265,COMPLETED,2025-08-18 04:56:02.665109
USER00661,CU017,LES00677,COMPLETED,2025-08-01 04:56:02.665113
USER00019,CU028,LES00448,COMPLETED,2025-05-12 04:56:02.665116
USER00021,CU007,LES01027,STARTED,2025-05-04 04:56:02.665120
USER00857,CU013,LES00553,STARTED,2025-11-21 04:56:02.665124
USER00757,CU028,LES00928,COMPLETED,2025-08-21 04:56:02.665128
USER01623,CU023,LES00503,COMPLETED,2025-09-13 04:56:02.665134
USER00890,CU037,LES00337,COMPLETED,2025-04-14 04:56:02.665139
USER01587,CU023,LES00623,STARTED,2025-04-21 04:56:02.665152
USER00999,CU013,LES00373,COMPLETED,2025-04-07 04:56:02.665156
USER00243,CU052,LES00652,COMPLETED,2025-07-15 04:56:02.665160
USER00147,CU058,LES00958,COMPLETED,2025-11-10 04:56:02.665163
USER00572,CU048,LES00528,STARTED,2025-12-19 04:56:02.665167
USER01071,CU036,LES01056,STARTED,2026-01-08 04:56:02.665171
USER00485,CU060,LES00660,STARTED,2025-05-21 04:56:02.665174
USER01141,CU008,LES00728,COMPLETED,2025-09-28 04:56:02.665178
USER01015,CU032,LES00152,STARTED,2025-04-11 04:56:02.665182
USER00878,CU052,LES00952,STARTED,2025-04-08 04:56:02.665186
USER00983,CU021,LES00381,STARTED,2025-05-28 04:56:02.665190
USER00374,CU021,LES00501,STARTED,2025-06-29 04:56:02.665193
USER01544,CU041,LES00461,STARTED,2025-04-07 04:56:02.665199
USER01208,CU041,LES00761,STARTED,2025-08-12 04:56:02.665205
USER00698,CU007,LES00487,COMPLETED,2025-05-05 04:56:02.665211
USER01639,CU046,LES00646,STARTED,2025-07-12 04:56:02.665217
USER00284,CU016,LES00736,COMPLETED,2025-05-11 04:56:02.665221
USER00058,CU056,LES00656,STARTED,2025-10-06 04:56:02.665227
USER00979,CU056,LES00776,STARTED,2025-05-19 04:56:02.665230
USER01529,CU040,LES00400,STARTED,2025-10-01 04:56:02.665234
USER00664,CU003,LES00843,COMPLETED,2025-10-11 04:56:02.665238
USER01589,CU052,LES00472,COMPLETED,2025-12-18 04:56:02.665242
USER00906,CU021,LES00921,COMPLETED,2025-09-15 04:56:02.665246
USER01950,CU007,LES00067,COMPLETED,2025-10-03 04:56:02.665250
USER01395,CU059,LES00359,STARTED,2025-04-29 04:56:02.665254
USER00686,CU022,LES00922,COMPLETED,2025-08-07 04:56:02.665258
USER00863,CU044,LES00644,STARTED,2026-01-06 04:56:02.665262
