user_id,course_id,enrollment_date,enrollment_status
USER01015,CU043,2025-05-11 04:56:02.033577,INACTIVE
USER01641,CU044,2025-04-17 04:56:02.033580,INACTIVE
USER00471,CU014,2025-06-02 04:56:02.033583,ACTIVE
USER00537,CU034,2024-07-20 04:56:02.033586,INACTIVE
USER00864,CU021,2024-07-06 04:56:02.033589,ACTIVE
USER00669,CU017,2024-11-13 04:56:02.033592,ACTIVE
USER00362,CU052,2026-01-04 04:56:02.033595,ACTIVE
USER00367,CU047,2025-07-10 04:56:02.033598,INACTIVE
USER00576,CU019,2024-09-13 04:56:02.033602,INACTIVE
USER01694,CU053,2025-10-01 04:56:02.033605,ACTIVE
USER01463,CU008,2025-01-26 04:56:02.033608,ACTIVE
USER01010,CU005,2024-07-13 04:56:02.033611,ACTIVE
USER00969,CU013,2024-10-09 04:56:02.033614,ACTIVE
USER00263,CU028,2025-07-06 04:56:02.033617,INACTIVE
USER01686,CU008,2024-10-12 04:56:02.033621,INACTIVE
USER01478,CU033,2025-01-23 04:56:02.033624,INACTIVE
USER01038,CU033,2025-12-01 04:56:02.033628,ACTIVE
USER00438,CU050,2025-08-29 04:56:02.033631,INACTIVE
USER00508,CU048,2025-09-26 04:56:02.033634,INACTIVE
USER00943,CU029,2026-01-29 04:56:02.033637,INACTIVE
USER01724,CU015,2025-08-28 04:56:02.033640,INACTIVE
USER00996,CU008,2025-10-11 04:56:02.033643,INACTIVE
USER01761,CU020,2025-02-16 04:56:02.033646,ACTIVE
USER01100,CU013,2024-06-21 04:56:02.033649,ACTIVE
USER00667,CU043,2025-01-24 04:56:02.033653,INACTIVE
USER01821,CU054,2025-06-19 04:56:02.033656,ACTIVE
USER01943,CU049,2024-08-23 04:56:02.033659,ACTIVE
USER01585,CU030,2024-08-06 04:56:02.033663,ACTIVE
USER01545,CU060,2025-04-29 04:56:02.033667,INACTIVE
USER00202,CU004,2025-09-25 04:56:02.033670,ACTIVE
USER01131,CU046,2024-09-27 04:56:02.033674,ACTIVE
USER00963,CU050,2025-04-02 04:56:02.033677,INACTIVE
USER00383,CU003,2024-10-30 04:56:02.033680,INACTIVE
USER01672,CU021,2024-12-28 04:56:02.033683,ACTIVE
USER00814,CU031,2024-08-03 04:56:02.033687,INACTIVE
USER01699,CU051,2024-06-19 04:56:02.033690,ACTIVE
USER01770,CU048,2025-05-21 04:56:02.033694,ACTIVE
USER01345,CU038,2025-10-11 04:56:02.033697,ACTIVE
USER01084,CU020,2024-11-24 04:56:02.033701,INACTIVE
USER00352,CU045,2025-02-16 04:56:02.033704,INACTIVE
USER00593,CU049,2025-10-05 04:56:02.033707,ACTIVE
USER01661,CU053,2024-09-14 04:56:02.033711,ACTIVE
USER00437,CU030,2025-12-31 04:56:02.033714,ACTIVE
USER00224,CU040,2024-12-07 04:56:02.033717,INACTIVE
USER00746,CU013,2025-01-08 04:56:02.033720,INACTIVE
USER00732,CU019,2024-07-16 04:56:02.033723,INACTIVE
USER01324,CU010,2025-11-19 04:56:02.033727,ACTIVE
USER01041,CU013,2025-02-24 04:56:02.033730,INACTIVE
USER00153,CU001,2024-10-16 04:56:02.033734,ACTIVE
USER01780,CU024,2025-02-19 04:56:02.033738,INACTIVE
USER01281,CU021,2025-09-13 04:56:02.033741,INACTIVE
USER01125,CU017,2025-05-31 04:56:02.033744,ACTIVE
USER00460,CU050,2024-07-10 04:56:02.033747,INACTIVE
USER01961,CU028,2024-08-30 04:56:02.033750,ACTIVE
USER01995,CU053,2025-02-24 04:56:02.033753,INACTIVE
USER00317,CU055,2024-11-06 04:56:02.033756,INACTIVE
USER00534,CU040,2025-12-18 04:56:02.033759,ACTIVE
USER01165,CU011,2024-06-13 04:56:02.033763,ACTIVE
USER00467,CU025,2025-08-22 04:56:02.033766,INACTIVE
USER01102,CU051,2024-10-07 04:56:02.033769,INACTIVE
USER01683,CU029,2024-12-28 04:56:02.033773,ACTIVE
USER01557,CU033,2024-07-28 04:56:02.033777,ACTIVE
USER01179,CU020,2024-11-24 04:56:02.033780,ACTIVE
USER01421,CU004,2025-06-13 04:56:02.033783,ACTIVE
USER00654,CU008,2024-08-23 04:56:02.033786,ACTIVE
USER01490,CU034,2025-05-31 04:56:02.033790,ACTIVE
USER01595,CU007,2024-07-16 04:56:02.033793,INACTIVE
USER00696,CU060,2024-08-20 04:56:02.033797,INACTIVE
USER00610,CU007,2025-03-18 04:56:02.033800,ACTIVE
USER00886,CU002,2026-01-12 04:56:02.033803,ACTIVE
USER01408,CU018,2026-01-21 04:56:02.033806,INACTIVE
USER01923,CU059,2024-06-25 04:56:02.033809,ACTIVE
USER01679,CU043,2024-06-27 04:56:02.033813,ACTIVE
USER01270,CU057,2025-05-02 04:56:02.033816,INACTIVE
USER00600,CU012,2025-08-26 04:56:02.033819,INACTIVE
USER01114,CU057,2025-03-01 04:56:02.033822,INACTIVE
USER00401,CU002,2026-01-08 04:56:02.033825,ACTIVE
USER00163,CU043,2025-12-16 04:56:02.033828,ACTIVE
USER01905,CU030,2025-01-09 04:56:02.033831,INACTIVE
USER01343,CU008,2025-01-30 04:56:02.033834,ACTIVE
USER00201,CU044,2025-12-31 04:56:02.033838,ACTIVE
USER00878,CU018,2024-07-13 04:56:02.033841,ACTIVE
USER00860,CU024,2024-07-08 04:56:02.033844,ACTIVE
USER01644,CU015,2024-06-22 04:56:02.033848,ACTIVE
USER01110,CU049,2024-11-24 04:56:02.033851,INACTIVE
USER00345,CU019,2024-09-11 04:56:02.033854,ACTIVE
USER00748,CU001,2024-09-04 04:56:02.033858,INACTIVE
USER00391,CU024,2024-11-13 04:56:02.033861,INACTIVE
USER00110,CU024,2025-04-28 04:56:02.033864,INACTIVE
USER01011,CU040,2025-11-06 04:56:02.033868,ACTIVE
USER00066,CU001,2024-12-10 04:56:02.033873,INACTIVE
USER01691,CU056,2024-08-07 04:56:02.033878,INACTIVE
USER01595,CU057,2025-11-14 04:56:02.033883,INACTIVE
USER00267,CU023,2025-04-05 04:56:02.033888,ACTIVE
USER00021,CU018,2024-08-03 04:56:02.033893,INACTIVE
USER00679,CU055,2025-09-05 04:56:02.033898,INACTIVE
USER01012,CU055,2025-07-07 04:56:02.033903,ACTIVE
USER01489,CU003,2025-08-23 04:56:02.033907,INACTIVE
USER01142,CU055,2025-07-21 04:56:02.033911,ACTIVE
USER01464,CU048,2025-11-12 04:56:02.033914,ACTIVE
USER01049,CU046,2025-03-05 04:56:02.033918,ACTIVE
USER00097,CU057,2024-08-08 04:56:02.033921,ACTIVE
USER01530,CU033,2025-05-06 04:56:02.033924,ACTIVE
USER00253,CU039,2025-04-24 04:56:02.033928,INACTIVE
USER01050,CU004,2025-04-21 04:56:02.033931,INACTIVE
USER01298,CU056,2025-07-04 04:56:02.033934,ACTIVE
USER01754,CU010,2025-12-25 04:56:02.033937,INACTIVE
USER00845,CU019,2025-09-18 04:56:02.033940,ACTIVE
USER01301,CU005,2025-05-01 04:56:02.033943,INACTIVE
USER00586,CU045,2024-06-13 04:56:02.033947,ACTIVE
USER00196,CU045,2024-12-01 04:56:02.033950,INACTIVE
USER01377,CU044,2026-01-24 04:56:02.033954,INACTIVE
USER00645,CU050,2024-08-23 04:56:02.033958,INACTIVE
USER00708,CU060,2025-04-23 04:56:02.033961,INACTIVE
USER01484,CU052,2025-05-23 04:56:02.033965,ACTIVE
USER00587,CU027,2025-09-20 04:56:02.033968,ACTIVE
USER01444,CU012,2025-03-10 04:56:02.033972,ACTIVE
USER00826,CU003,2025-04-12 04:56:02.033975,INACTIVE
USER00880,CU047,2024-08-31 04:56:02.033978,ACTIVE
USER00103,CU010,2025-12-14 04:56:02.033982,ACTIVE
USER00288,CU053,2024-11-08 04:56:02.033985,INACTIVE
USER00638,CU045,2026-01-08 04:56:02.033989,ACTIVE
USER01769,CU004,2025-02-14 04:56:02.033993,INACTIVE
USER01911,CU007,2025-07-12 04:56:02.033996,INACTIVE
USER00752,CU045,2024-07-11 04:56:02.034000,ACTIVE
USER01958,CU005,2025-03-07 04:56:02.034004,ACTIVE
USER01674,CU016,2025-08-27 04:56:02.034007,INACTIVE
USER01835,CU018,2026-01-22 04:56:02.034011,ACTIVE
USER00095,CU025,2024-08-03 04:56:02.034014,INACTIVE
USER00506,CU037,2025-05-02 04:56:02.034017,INACTIVE
USER01489,CU033,2025-02-03 04:56:02.034020,ACTIVE
USER00899,CU057,2025-11-08 04:56:02.034023,INACTIVE
USER01518,CU050,2024-12-07 04:56:02.034026,INACTIVE
USER00077,CU055,2024-09-20 04:56:02.034029,INACTIVE
USER00078,CU049,2024-07-25 04:56:02.034033,INACTIVE
USER00121,CU022,2025-08-16 04:56:02.034039,INACTIVE
USER00609,CU004,2025-04-10 04:56:02.034044,INACTIVE
USER01632,CU013,2024-11-03 04:56:02.034049,ACTIVE
USER00865,CU029,2025-06-24 04:56:02.034054,ACTIVE
USER01499,CU025,2025-11-05 04:56:02.034059,ACTIVE
USER01860,CU060,2024-11-07 04:56:02.034065,ACTIVE
USER00983,CU035,2024-11-05 04:56:02.034070,INACTIVE
USER01650,CU015,2025-12-06 04:56:02.034075,INACTIVE
USER01461,CU001,2025-12-29 04:56:02.034079,INACTIVE
USER01660,CU011,2024-08-17 04:56:02.034082,INACTIVE
USER00611,CU060,2025-07-24 04:56:02.034085,ACTIVE
USER00152,CU042,2025-10-11 04:56:02.034088,ACTIVE
USER00749,CU013,2024-08-01 04:56:02.034095,INACTIVE
USER00933,CU035,2024-07-02 04:56:02.034098,INACTIVE
USER01333,CU030,2025-04-24 04:56:02.034101,INACTIVE
USER00330,CU004,2024-11-16 04:56:02.034104,ACTIVE
USER00794,CU026,2024-08-18 04:56:02.034107,INACTIVE
USER01635,CU006,2025-12-22 04:56:02.034110,ACTIVE
USER01567,CU040,2024-12-28 04:56:02.034114,ACTIVE
USER01337,CU015,2025-03-07 04:56:02.034119,INACTIVE
USER01636,CU034,2024-08-13 04:56:02.034125,ACTIVE
USER01384,CU027,2026-01-28 04:56:02.034130,INACTIVE
USER01797,CU041,2025-06-08 04:56:02.034135,ACTIVE
USER00615,CU006,2024-11-12 04:56:02.034139,ACTIVE
USER00859,CU017,2025-02-04 04:56:02.034142,INACTIVE
USER00791,CU048,2024-08-23 04:56:02.034145,INACTIVE
USER00750,CU013,2025-08-30 04:56:02.034148,INACTIVE
USER00935,CU030,2025-12-05 04:56:02.034155,INACTIVE
USER01808,CU044,2024-06-10 04:56:02.034158,INACTIVE
USER01500,CU059,2025-07-29 04:56:02.034161,INACTIVE
USER01128,CU055,2025-10-12 04:56:02.034164,INACTIVE
USER00398,CU031,2025-06-13 04:56:02.034167,ACTIVE
USER01141,CU003,2025-10-18 04:56:02.034173,INACTIVE
USER01466,CU045,2024-11-01 04:56:02.034176,ACTIVE
USER01983,CU055,2025-11-25 04:56:02.034179,INACTIVE
USER00998,CU054,2026-01-01 04:56:02.034182,ACTIVE
USER00133,CU039,2025-05-24 04:56:02.034185,ACTIVE
USER01404,CU012,2025-04-06 04:56:02.034189,INACTIVE
USER00141,CU024,2024-09-08 04:56:02.034192,INACTIVE
USER01857,CU027,2025-04-04 04:56:02.034195,ACTIVE
USER00455,CU019,2025-09-07 04:56:02.034198,INACTIVE
USER00243,CU057,2025-09-07 04:56:02.034202,INACTIVE
USER01934,CU020,2024-12-07 04:56:02.034204,INACTIVE
USER01388,CU021,2025-06-15 04:56:02.034208,ACTIVE
USER01046,CU026,2025-10-31 04:56:02.034211,INACTIVE
USER01951,CU016,2025-08-09 04:56:02.034215,ACTIVE
USER00697,CU012,2025-04-29 04:56:02.034218,INACTIVE
USER00462,CU009,2025-07-08 04:56:02.034221,ACTIVE
USER00606,CU055,2024-12-12 04:56:02.034224,ACTIVE
USER01267,CU055,2025-04-24 04:56:02.034227,ACTIVE
USER01398,CU021,2025-03-28 04:56:02.034231,ACTIVE
USER01142,CU020,2025-10-31 04:56:02.034234,ACTIVE
USER00256,CU050,2025-11-04 04:56:02.034237,INACTIVE
USER00461,CU056,2025-11-07 04:56:02.034241,ACTIVE
USER00406,CU008,2025-06-12 04:56:02.034244,ACTIVE
USER01120,CU013,2025-08-09 04:56:02.034247,ACTIVE
USER01619,CU050,2025-11-30 04:56:02.034250,ACTIVE
USER01359,CU045,2025-06-27 04:56:02.034253,ACTIVE
USER01358,CU009,2024-06-17 04:56:02.034256,INACTIVE
USER00272,CU019,2024-07-18 04:56:02.034260,INACTIVE
USER01354,CU033,2024-09-28 04:56:02.034263,INACTIVE
USER00259,CU010,2025-08-03 04:56:02.034269,INACTIVE
USER00168,CU049,2025-09-30 04:56:02.034272,INACTIVE
USER01707,CU006,2025-07-03 04:56:02.034275,ACTIVE
USER00975,CU041,2025-10-24 04:56:02.034278,INACTIVE
USER01525,CU011,2024-08-31 04:56:02.034281,INACTIVE
USER01679,CU018,2025-12-27 04:56:02.034284,ACTIVE
USER01342,CU056,2025-11-04 04:56:02.034288,INACTIVE
USER00933,CU033,2024-11-05 04:56:02.034291,ACTIVE
USER00960,CU042,2024-10-20 04:56:02.034295,INACTIVE
USER00429,CU023,2024-10-20 04:56:02.034298,INACTIVE
USER01842,CU032,2025-03-19 04:56:02.034301,INACTIVE
USER00474,CU010,2024-11-09 04:56:02.034304,ACTIVE
USER00942,CU036,2024-07-10 04:56:02.034307,INACTIVE
USER00473,CU021,2024-08-21 04:56:02.034310,ACTIVE
USER00558,CU047,2026-01-03 04:56:02.034314,INACTIVE
USER01051,CU034,2025-07-20 04:56:02.034317,ACTIVE
USER00677,CU036,2025-11-05 04:56:02.034320,ACTIVE
USER00915,CU005,2025-06-06 04:56:02.034324,ACTIVE
USER01857,CU043,2024-07-22 04:56:02.034327,INACTIVE
USER00695,CU027,2024-11-16 04:56:02.034330,INACTIVE
USER01424,CU024,2025-08-19 04:56:02.034333,INACTIVE
USER00674,CU056,2024-06-28 04:56:02.034337,INACTIVE
USER01861,CU024,2025-09-08 04:56:02.034340,ACTIVE
USER00571,CU009,2024-07-15 04:56:02.034343,ACTIVE
USER00645,CU001,2025-07-06 04:56:02.034346,INACTIVE
USER00569,CU004,2024-07-17 04:56:02.034349,ACTIVE
USER01734,CU003,2024-07-20 04:56:02.034352,ACTIVE
USER00547,CU034,2025-04-05 04:56:02.034355,INACTIVE
USER01420,CU043,2025-07-25 04:56:02.034358,INACTIVE
USER01680,CU012,2025-09-10 04:56:02.034361,INACTIVE
USER00031,CU002,2024-11-22 04:56:02.034365,INACTIVE
USER01262,CU022,2025-04-14 04:56:02.034368,ACTIVE
USER00101,CU022,2025-10-26 04:56:02.034371,INACTIVE
USER00593,CU010,2024-07-23 04:56:02.034374,ACTIVE
USER00981,CU036,2024-11-20 04:56:02.034377,INACTIVE
USER00613,CU052,2025-10-13 04:56:02.034380,INACTIVE
USER00011,CU004,2025-10-28 04:56:02.034383,INACTIVE
USER00546,CU023,2024-06-16 04:56:02.034387,INACTIVE
USER01808,CU005,2025-02-02 04:56:02.034390,INACTIVE
USER00578,CU029,2024-10-14 04:56:02.034394,ACTIVE
USER00120,CU016,2025-07-08 04:56:02.034397,INACTIVE
USER01378,CU020,2025-08-23 04:56:02.034400,ACTIVE
USER00725,CU049,2024-08-25 04:56:02.034403,ACTIVE
USER01336,CU043,2025-09-14 04:56:02.034406,INACTIVE
USER00398,CU020,2024-12-25 04:56:02.034409,ACTIVE
USER00960,CU047,2025-01-29 04:56:02.034412,INACTIVE
USER01859,CU040,2025-12-18 04:56:02.034416,ACTIVE
USER00080,CU021,2025-05-04 04:56:02.034419,ACTIVE
USER01826,CU001,2025-07-24 04:56:02.034423,ACTIVE
USER00669,CU060,2025-01-01 04:56:02.034426,INACTIVE
USER00151,CU028,2025-11-22 04:56:02.034429,INACTIVE
USER00126,CU003,2024-07-02 04:56:02.034432,ACTIVE
USER00865,CU035,2025-10-25 04:56:02.034436,ACTIVE
USER00959,CU052,2025-10-02 04:56:02.034439,ACTIVE
USER01318,CU035,2025-11-20 04:56:02.034442,ACTIVE
USER01901,CU060,2025-07-11 04:56:02.034445,INACTIVE
USER00125,CU032,2025-04-07 04:56:02.034448,ACTIVE
USER00318,CU029,2025-04-27 04:56:02.034451,ACTIVE
USER00878,CU050,2025-05-28 04:56:02.034454,ACTIVE
USER01074,CU043,2025-03-12 04:56:02.034457,ACTIVE
USER00261,CU036,2025-07-19 04:56:02.034460,ACTIVE
USER00474,CU006,2025-08-03 04:56:02.034463,INACTIVE
USER00411,CU032,2026-01-29 04:56:02.034466,ACTIVE
USER00555,CU030,2026-01-21 04:56:02.034469,INACTIVE
USER00885,CU051,2025-06-01 04:56:02.034473,INACTIVE
USER00413,CU038,2024-12-29 04:56:02.034476,INACTIVE
USER00437,CU010,2025-10-16 04:56:02.034479,INACTIVE
USER00754,CU014,2024-09-03 04:56:02.034482,INACTIVE
USER01493,CU038,2025-01-31 04:56:02.034485,ACTIVE
USER00136,CU018,2025-02-04 04:56:02.034488,INACTIVE
USER00631,CU059,2024-07-04 04:56:02.034491,ACTIVE
USER01568,CU023,2025-08-12 04:56:02.034495,INACTIVE
USER01786,CU045,2025-02-28 04:56:02.034498,ACTIVE
USER00148,CU054,2024-08-05 04:56:02.034501,ACTIVE
USER00001,CU033,2024-11-29 04:56:02.034505,INACTIVE
USER01450,CU034,2024-12-14 04:56:02.034508,ACTIVE
USER00143,CU028,2024-09-30 04:56:02.034511,ACTIVE
USER01813,CU032,2025-02-27 04:56:02.034514,ACTIVE
USER00309,CU001,2024-12-22 04:56:02.034517,INACTIVE
USER01423,CU033,2026-01-03 04:56:02.034521,ACTIVE
USER01271,CU013,2024-11-05 04:56:02.034524,INACTIVE
USER01933,CU038,2025-07-22 04:56:02.034527,ACTIVE
USER01436,CU053,2025-06-15 04:56:02.034530,ACTIVE
USER01870,CU042,2024-09-19 04:56:02.034533,ACTIVE
USER00331,CU044,2025-05-29 04:56:02.034536,ACTIVE
USER00517,CU022,2025-02-22 04:56:02.034539,INACTIVE
USER00733,CU025,2025-01-08 04:56:02.034543,INACTIVE
USER00868,CU009,2025-07-21 04:56:02.034546,ACTIVE
USER01808,CU051,2025-12-14 04:56:02.034549,INACTIVE
USER01488,CU059,2025-02-18 04:56:02.034552,ACTIVE
USER00589,CU016,2025-09-14 04:56:02.034555,INACTIVE
USER01048,CU010,2024-10-26 04:56:02.034558,ACTIVE
USER00081,CU058,2025-09-03 04:56:02.034562,ACTIVE
USER00694,CU027,2025-06-14 04:56:02.034565,ACTIVE
USER00492,CU025,2025-02-10 04:56:02.034568,INACTIVE
USER01921,CU045,2025-12-19 04:56:02.034572,ACTIVE
USER01123,CU016,2025-12-25 04:56:02.034578,INACTIVE
USER00035,CU028,2025-02-28 04:56:02.034581,ACTIVE
USER01625,CU043,2025-05-19 04:56:02.034584,INACTIVE
USER00171,CU036,2025-03-04 04:56:02.034587,ACTIVE
USER00951,CU043,2024-06-24 04:56:02.034591,ACTIVE
USER00759,CU060,2025-07-11 04:56:02.034594,ACTIVE
USER00884,CU017,2025-09-16 04:56:02.034598,ACTIVE
USER01697,CU029,2026-01-25 04:56:02.034601,INACTIVE
USER01960,CU009,2025-06-22 04:56:02.034604,ACTIVE
USER01963,CU038,2025-08-28 04:56:02.034607,ACTIVE
USER00997,CU023,2024-09-06 04:56:02.034610,ACTIVE
USER01434,CU014,2025-09-12 04:56:02.034614,INACTIVE
USER00540,CU001,2025-04-17 04:56:02.034617,INACTIVE
USER00144,CU046,2025-04-26 04:56:02.034620,ACTIVE
USER01947,CU029,2025-08-25 04:56:02.034626,INACTIVE
USER00399,CU035,2025-08-26 04:56:02.034630,INACTIVE
USER00377,CU053,2025-09-09 04:56:02.034633,ACTIVE
USER01529,CU044,2024-08-26 04:56:02.034636,ACTIVE
USER00854,CU048,2025-01-14 04:56:02.034641,ACTIVE
USER00664,CU006,2025-09-13 04:56:02.034663,INACTIVE
USER00320,CU013,2025-10-18 04:56:02.034667,ACTIVE
USER01190,CU019,2025-07-16 04:56:02.034670,ACTIVE
USER00301,CU017,2026-01-25 04:56:02.034673,INACTIVE
USER00901,CU025,2025-04-17 04:56:02.034676,INACTIVE
USER00979,CU024,2025-10-07 04:56:02.034683,INACTIVE
USER00434,CU034,2026-01-24 04:56:02.034686,INACTIVE
USER00884,CU054,2025-04-15 04:56:02.034689,INACTIVE
USER01156,CU016,2025-10-02 04:56:02.034692,ACTIVE
USER01132,CU016,2025-12-20 04:56:02.034695,INACTIVE
USER00633,CU044,2024-10-08 04:56:02.034698,ACTIVE
USER01575,CU035,2025-11-19 04:56:02.034702,INACTIVE
USER01769,CU042,2025-10-12 04:56:02.034705,ACTIVE
USER00499,CU057,2025-11-14 04:56:02.034708,ACTIVE
USER00692,CU053,2026-01-14 04:56:02.034711,INACTIVE
USER00564,CU041,2025-05-09 04:56:02.034714,INACTIVE
USER00557,CU039,2024-10-21 04:56:02.034813,INACTIVE
USER01892,CU020,2025-11-23 04:56:02.034823,ACTIVE
USER01589,CU027,2025-04-02 04:56:02.034829,ACTIVE
USER01826,CU030,2025-10-17 04:56:02.034834,ACTIVE
USER00187,CU007,2025-03-30 04:56:02.034838,INACTIVE
USER01966,CU041,2025-04-23 04:56:02.034842,ACTIVE
USER01027,CU009,2025-02-22 04:56:02.034845,ACTIVE
USER00667,CU037,2025-06-16 04:56:02.034848,ACTIVE
USER00250,CU007,2025-09-10 04:56:02.034852,INACTIVE
USER00623,CU014,2025-08-28 04:56:02.034960,INACTIVE
USER00022,CU038,2024-10-12 04:56:02.034967,INACTIVE
USER01359,CU031,2024-10-22 04:56:02.034974,INACTIVE
USER01194,CU019,2025-10-25 04:56:02.034980,ACTIVE
USER00424,CU028,2025-01-18 04:56:02.034985,INACTIVE
USER01536,CU047,2025-12-28 04:56:02.034990,ACTIVE
USER00207,CU027,2024-09-25 04:56:02.034995,ACTIVE
USER00737,CU036,2025-07-23 04:56:02.034999,INACTIVE
USER01655,CU058,2025-01-08 04:56:02.035002,ACTIVE
USER00643,CU054,2025-08-21 04:56:02.035006,ACTIVE
USER01307,CU057,2025-03-07 04:56:02.035009,INACTIVE
USER01659,CU007,2026-01-10 04:56:02.035012,ACTIVE
USER00265,CU008,2025-07-09 04:56:02.035015,ACTIVE
USER00720,CU018,2025-06-25 04:56:02.035018,ACTIVE
USER00729,CU005,2025-07-24 04:56:02.035066,INACTIVE
USER00181,CU025,2025-05-07 04:56:02.035072,ACTIVE
USER01091,CU011,2024-09-21 04:56:02.035076,INACTIVE
USER00133,CU020,2025-10-12 04:56:02.035080,INACTIVE
USER00379,CU043,2025-08-26 04:56:02.035083,ACTIVE
USER00655,CU007,2025-07-23 04:56:02.035086,ACTIVE
USER01640,CU022,2025-06-19 04:56:02.035089,INACTIVE
USER00148,CU037,2024-10-10 04:56:02.035092,ACTIVE
USER01224,CU027,2025-07-22 04:56:02.035095,INACTIVE
USER00266,CU055,2024-12-30 04:56:02.035102,ACTIVE
USER00715,CU007,2024-07-10 04:56:02.035106,INACTIVE
USER01087,CU010,2024-09-23 04:56:02.035109,INACTIVE
USER00611,CU045,2025-07-15 04:56:02.035111,ACTIVE
USER00739,CU003,2025-06-25 04:56:02.035114,INACTIVE
USER01884,CU039,2026-01-15 04:56:02.035121,ACTIVE
USER01113,CU048,2025-10-06 04:56:02.035126,INACTIVE
USER00174,CU037,2025-07-21 04:56:02.035131,INACTIVE
USER01065,CU026,2025-11-06 04:56:02.035135,ACTIVE
USER00431,CU041,2025-12-01 04:56:02.035140,INACTIVE
USER00757,CU021,2025-01-02 04:56:02.035144,INACTIVE
USER01225,CU051,2024-06-17 04:56:02.035149,INACTIVE
USER01019,CU013,2024-06-15 04:56:02.035154,ACTIVE
USER00904,CU055,2025-01-14 04:56:02.035160,INACTIVE
USER00196,CU052,2024-09-24 04:56:02.035163,ACTIVE
USER01036,CU016,2025-08-07 04:56:02.035166,INACTIVE
USER00404,CU006,2025-11-01 04:56:02.035169,ACTIVE
USER00407,CU026,2025-10-09 04:56:02.035172,ACTIVE
USER01555,CU046,2025-11-25 04:56:02.035175,INACTIVE
USER00497,CU005,2024-11-09 04:56:02.035178,ACTIVE
USER01147,CU056,2024-06-20 04:56:02.035181,ACTIVE
USER01651,CU002,2024-08-03 04:56:02.035184,INACTIVE
USER00051,CU057,2025-05-02 04:56:02.035188,INACTIVE
USER01359,CU049,2024-12-09 04:56:02.035192,INACTIVE
USER01207,CU032,2024-10-04 04:56:02.035196,ACTIVE
USER01553,CU015,2025-12-08 04:56:02.035201,ACTIVE
USER01317,CU007,2025-06-25 04:56:02.035206,INACTIVE
USER01659,CU020,2026-01-07 04:56:02.035210,INACTIVE
USER01611,CU053,2025-10-10 04:56:02.035213,INACTIVE
USER00777,CU032,2024-10-17 04:56:02.035216,INACTIVE
USER01484,CU002,2025-03-09 04:56:02.035219,INACTIVE
USER01207,CU028,2024-08-29 04:56:02.035222,INACTIVE
USER00916,CU014,2025-03-24 04:56:02.035225,INACTIVE
USER01844,CU047,2025-06-20 04:56:02.035228,ACTIVE
USER00741,CU054,2024-07-09 04:56:02.035231,INACTIVE
USER00969,CU023,2025-10-04 04:56:02.035234,INACTIVE
USER00118,CU007,2024-09-21 04:56:02.035238,INACTIVE
USER01410,CU056,2025-08-14 04:56:02.035240,INACTIVE
USER00248,CU055,2024-11-16 04:56:02.035243,INACTIVE
USER01632,CU001,2025-07-07 04:56:02.035246,INACTIVE
USER00439,CU019,2025-09-23 04:56:02.035248,ACTIVE
USER00573,CU020,2024-09-15 04:56:02.035252,INACTIVE
USER00465,CU018,2025-10-05 04:56:02.035255,INACTIVE
USER01123,CU052,2026-01-10 04:56:02.035258,ACTIVE
USER00050,CU026,2024-09-28 04:56:02.035261,INACTIVE
USER01154,CU033,2025-01-07 04:56:02.035264,ACTIVE
USER01913,CU011,2025-07-31 04:56:02.035267,ACTIVE
USER00330,CU032,2024-08-08 04:56:02.035270,INACTIVE
USER00384,CU046,2024-10-24 04:56:02.035273,ACTIVE
USER00196,CU026,2024-12-04 04:56:02.035275,INACTIVE
USER00758,CU007,2024-12-07 04:56:02.035278,ACTIVE
USER01759,CU024,2025-01-17 04:56:02.035281,ACTIVE
USER00033,CU030,2025-05-11 04:56:02.035284,INACTIVE
USER01031,CU030,2024-08-15 04:56:02.035286,INACTIVE
USER01120,CU007,2025-11-10 04:56:02.035289,ACTIVE
USER00346,CU012,2025-02-01 04:56:02.035292,ACTIVE
USER01386,CU027,2025-04-10 04:56:02.035295,ACTIVE
USER00180,CU044,2025-07-12 04:56:02.035298,ACTIVE
USER01939,CU037,2024-11-29 04:56:02.035300,INACTIVE
USER00966,CU053,2025-08-21 04:56:02.035304,INACTIVE
USER00517,CU021,2024-11-21 04:56:02.035309,ACTIVE
USER01756,CU035,2025-03-21 04:56:02.035312,INACTIVE
USER00656,CU006,2025-09-11 04:56:02.035315,ACTIVE
USER00104,CU046,2024-06-23 04:56:02.035320,INACTIVE
USER01018,CU011,2025-05-01 04:56:02.035322,INACTIVE
USER01190,CU045,2024-11-12 04:56:02.035325,ACTIVE
USER01011,CU008,2025-09-25 04:56:02.035328,INACTIVE
USER00954,CU002,2024-09-20 04:56:02.035331,INACTIVE
USER00968,CU020,2025-05-23 04:56:02.035334,ACTIVE
USER00875,CU035,2024-11-21 04:56:02.035337,ACTIVE
USER00103,CU043,2025-08-22 04:56:02.035340,INACTIVE
USER00695,CU012,2025-02-13 04:56:02.035343,ACTIVE
USER00227,CU037,2024-09-08 04:56:02.035345,ACTIVE
USER01005,CU011,2024-09-14 04:56:02.035348,ACTIVE
USER01465,CU047,2025-12-15 04:56:02.035351,ACTIVE
USER01322,CU019,2024-11-20 04:56:02.035354,INACTIVE
USER01518,CU016,2025-06-13 04:56:02.035358,INACTIVE
